int value, function name, lib name, file name, line number, depth, token str, in loop, in conditional, is var, is callexpr, is enum, error func called, callexprs in block, is last, error handling , Is Error Handling (Manual Inspection) , 
None, lexbor_conv_double_to_long, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/conv.h, 53, 0, " (long) number", False, False, False, False, False, False, 0, True, Needs Manual Analysis
3, lexbor_bst_init, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 23, 1, " LXB_STATUS_ERROR_OBJECT_IS_NULL", False, True, False, False, True, False, 0, False, Needs Manual Analysis
9, lexbor_bst_init, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 27, 1, " LXB_STATUS_ERROR_WRONG_ARGS", False, True, False, False, True, False, 0, False, Needs Manual Analysis
None, lexbor_bst_init, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 34, 1, " status", False, True, True, False, False, False, 0, False, Needs Manual Analysis
0, lexbor_bst_init, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 40, 0, " LXB_STATUS_OK", False, False, False, False, True, False, 0, True, Needs Manual Analysis
None, lexbor_bst_destroy, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 58, 1, "NULL", False, True, False, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_bst_destroy, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 67, 0, " bst", False, False, True, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_bst_entry_make, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 75, 1, "NULL", False, True, False, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_bst_entry_make, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 82, 0, " new_entry", False, False, True, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_bst_insert, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 93, 1, "NULL", False, True, False, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_bst_insert, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 103, 1, " new_entry", False, True, True, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_bst_insert, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 117, 2, " new_entry", True, True, True, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_bst_insert, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 124, 4, " new_entry", True, True, True, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_bst_insert, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 134, 4, " new_entry", True, True, True, False, False, False, 0, False, Needs Manual Analysis
None, lexbor_bst_insert, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 141, 0, "NULL", False, False, False, False, False, False, 0, True, Needs Manual Analysis
None, lexbor_bst_insert_not_exists, lexbor, /home/corinna/repos/OGHarn-Dev/demos/lexbor/lib/source/lexbor/core/bst.c, 153, 1, " *scope", False, True, False, False, False, False, 0, False, Needs Manual Analysis
